number,state,value,hedge_ratio,rebalance_threshold,score,target_final_nav,target_net_pnl,target_annualized_return,target_annualized_volatility,target_sharpe,target_max_drawdown,target_turnover,target_number_of_rebalances,target_total_costs,target_average_health_factor,target_average_idle_ratio,plain_lp_final_nav,plain_lp_net_pnl,plain_lp_annualized_return,plain_lp_annualized_volatility,plain_lp_sharpe,plain_lp_max_drawdown,plain_lp_turnover,plain_lp_number_of_rebalances,plain_lp_total_costs,plain_lp_average_health_factor,plain_lp_average_idle_ratio,fixed_hedge_final_nav,fixed_hedge_net_pnl,fixed_hedge_annualized_return,fixed_hedge_annualized_volatility,fixed_hedge_sharpe,fixed_hedge_max_drawdown,fixed_hedge_turnover,fixed_hedge_number_of_rebalances,fixed_hedge_total_costs,fixed_hedge_average_health_factor,fixed_hedge_average_idle_ratio,buy_hold_final_nav,buy_hold_net_pnl,buy_hold_annualized_return,buy_hold_annualized_volatility,buy_hold_sharpe,buy_hold_max_drawdown,buy_hold_turnover,buy_hold_number_of_rebalances,buy_hold_total_costs,buy_hold_average_health_factor,buy_hold_average_idle_ratio
31,TrialState.COMPLETE,0.4632759015823982,0.8422722072001916,0.062145333978036954,0.4632759015823982,102763.2308932236,2838.2308932236047,0.02848274443362042,0.06340665053922742,0.4745894961440344,-0.025533904655834716,36106.34864279705,23.0,381.10634864279706,1.9813942332230534,0.20791173410705852,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106016.710880722,6091.710880722007,0.06113532960521173,0.07012349270949741,0.8811915707434596,-0.042396905679487173,0.0,0.0,0.0,2.318737698348262,0.20104618531385968,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
32,TrialState.COMPLETE,0.5781393519182106,0.8166517931589694,0.08778807892716381,0.5781393519182106,103522.88924814183,3597.8892481418297,0.03610657890181068,0.06500921891764039,0.5780729745033247,-0.028384381448831597,17645.24413286792,8.0,137.64524413286793,2.0495083752461745,0.20480158964126702,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105966.4222593454,6041.422259345403,0.06063060163126455,0.07184811049746632,0.855124868680778,-0.046070785419695115,0.0,0.0,0.0,2.3914823128612293,0.19503386252975283,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
33,TrialState.COMPLETE,0.5755587574412236,0.8080320414408765,0.08686012980345742,0.5755587574412236,103530.49497414811,3605.4949741481105,0.03618290977801153,0.06549691388461315,0.5753799883719776,-0.029804213917694944,17458.99875300766,8.0,137.45899875300768,2.0713716831754887,0.2026614093272043,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105949.50311706256,6024.503117062559,0.06046079071315513,0.07247164652399514,0.8461800105896482,-0.04730673081974468,0.0,0.0,0.0,2.4169936573597917,0.1930098826783666,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
34,TrialState.COMPLETE,0.5235573524768357,0.7545614864982283,0.08646416271799218,0.5235573524768357,103375.51670151949,3450.5167015194893,0.03462755474821999,0.06963015285013058,0.5236705085725091,-0.0388273315883958,17265.55844855992,8.0,137.26555844855991,2.230234420666359,0.18713676981744132,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105844.54929047814,5919.549290478142,0.0594074112223304,0.07678555200046078,0.7898970439879792,-0.05497252392156049,0.0,0.0,0.0,2.5882692849453672,0.18044092071916545,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
35,TrialState.COMPLETE,0.45787428730607355,0.7041350675312149,0.1020138133853361,0.45787428730607355,103126.63203023917,3201.6320302391687,0.03212977269942341,0.07525625846644177,0.45782824812479267,-0.049531617631015545,15761.285416317323,6.0,105.76128541631732,2.426919949969252,0.17144591498486153,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105745.57059767758,5820.570597677579,0.05841400438349198,0.08147704012635945,0.737463075378282,-0.06317128420508622,0.0,0.0,0.0,2.7736274035513846,0.16856528539430218,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
36,TrialState.COMPLETE,0.4466621809039722,0.8100426938591618,0.10708344673673942,0.4466621809039722,102701.50697922394,2776.5069792239374,0.02786329788227304,0.06585769864025069,0.4501935826416112,-0.031235944319522257,20713.02636368714,8.0,140.71302636368713,2.058098263384497,0.19908335570791322,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105953.44969411707,6028.4496941170655,0.06050040098116427,0.07232431091811138,0.8482725200250207,-0.04701843727640098,0.0,0.0,0.0,2.4109943017961997,0.19348205236999014,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
37,TrialState.COMPLETE,0.21348314478026856,0.6378548403382018,0.12933447113490484,0.21348314478026856,101396.84747205973,1471.8474720597296,0.014770284967927427,0.08217768522779381,0.2195235307092761,-0.06470539198184666,19247.419502972873,6.0,109.24741950297286,2.6386145463833994,0.1501223644954744,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105615.47351007011,5690.473510070107,0.05710827940093388,0.08839911932436013,0.6724118382050999,-0.07397195730008688,0.0,0.0,0.0,3.061838204552251,0.1529217494216241,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
38,TrialState.COMPLETE,0.46010508010542067,0.7527649474955427,0.09666836751077917,0.46010508010542067,102930.47389132279,3005.473891322792,0.030161160604254222,0.06953472960411128,0.4620839532944471,-0.040544431966176186,18760.80507003996,8.0,138.76080507003996,2.2072590463155346,0.18652796594187684,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105841.02298252893,5916.022982528928,0.05937201913263568,0.07694294742144481,0.7880044942164435,-0.055230051505498645,0.0,0.0,0.0,2.5944464146527584,0.1800182042085893,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
39,TrialState.COMPLETE,0.2446280078844093,0.5419563427775066,0.112525479110126,0.2446280078844093,101868.36496990832,1943.364969908318,0.019502182739034035,0.09450989018163379,0.25163573117399934,-0.0818372156565278,16205.264793000022,6.0,106.20526479300003,3.113492840737162,0.12728252600219775,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105427.2406725114,5502.240672511398,0.055219080301245116,0.09959304402580778,0.5894527927678354,-0.08962177062431231,0.0,0.0,0.0,3.603626648406744,0.1302151496250312,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
40,TrialState.COMPLETE,0.4734127773590085,0.8033606941533783,0.08881184097866666,0.4734127773590085,102884.81023651293,2959.8102365129307,0.02970288885624317,0.06583705665206471,0.4774713383667889,-0.03058129116502828,22623.31980407425,10.0,172.62331980407424,2.086143641519085,0.20035203580359426,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105940.33403748863,6015.334037488632,0.06036876422221238,0.07281832924903868,0.8413060514738285,-0.04797651268557157,0.0,0.0,0.0,2.431047888351397,0.1919127638788538,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
41,TrialState.COMPLETE,0.5448876742472829,0.8094552958938293,0.07290288472694922,0.5448876742472829,103325.47997248435,3400.479972484347,0.03412538973552692,0.06501101032833335,0.5486149331564528,-0.0274423546416086,24079.054576949304,13.0,219.0790545769493,2.066927114838717,0.20185381053349194,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105952.29672938242,6027.296729382419,0.0604888291194805,0.0723672359972856,0.8476615619517611,-0.047102660484032666,0.0,0.0,0.0,2.4127438896418627,0.19334411471895638,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
42,TrialState.COMPLETE,0.4416567731313353,0.7210550215434257,0.05376480631013264,0.4416567731313353,102935.21638021777,3010.2163802177674,0.030208755352134853,0.07188129607992884,0.44994774980743474,-0.04606588198406236,30934.462104058228,23.0,375.93446210405824,2.315772057921738,0.17803777167857254,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105778.78165974945,5853.781659749453,0.0587473293353562,0.07984190837712256,0.7548556588637906,-0.06041015856933851,0.0,0.0,0.0,2.708542705833527,0.1725524658935531,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
43,TrialState.COMPLETE,0.46906748416208394,0.7657420234076711,0.08412118299218768,0.46906748416208394,102957.53043199432,3032.5304319943243,0.030432695159998246,0.06841023252359964,0.4723960522945246,-0.03676934472211535,21530.422998882677,10.0,171.53042299888267,2.1885765912239923,0.19107257598830493,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105866.49482916134,5941.49482916134,0.05962766956090815,0.07582337912880434,0.8016925626135109,-0.053369785135834236,0.0,0.0,0.0,2.5504781759461133,0.18307102948530724,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
44,TrialState.COMPLETE,0.5687487594012741,0.8178386562170954,0.07199124730564853,0.5687487594012741,103454.01817555106,3529.0181755510566,0.03541539123928006,0.06448125132517246,0.5719209759088546,-0.0258575896607115,23614.89883712673,13.0,218.61489883712673,2.046694778574367,0.2046406702391788,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105968.75187458354,6043.7518745835405,0.06065398308846426,0.07176392249893297,0.8563508394949644,-0.045900602898152676,0.0,0.0,0.0,2.3880117481114222,0.19531249932652622,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
45,TrialState.COMPLETE,0.3886349544546175,0.7746781222503981,0.051010204869517066,0.3886349544546175,102432.40705083756,2507.407050837559,0.02516268682676248,0.06720186268845395,0.4033738754826843,-0.03757045151888516,41047.09128694098,31.0,506.047091286941,2.1490558036980674,0.1917324610729184,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105884.03490835628,5959.034908356276,0.059803712206163206,0.07507639721039151,0.8111299835265775,-0.05208872894808525,0.0,0.0,0.0,2.5210577955044076,0.18517239926927717,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
46,TrialState.COMPLETE,0.31182416671628255,0.3329847764145527,0.079167365083257,0.31182416671628255,103926.54033702475,4001.5403370247514,0.040157632406585986,0.1228841057060147,0.3818646369650909,-0.11907205245385144,3803.9390074889407,2.0,33.80393900748894,5.100523880886787,0.08378008441147561,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105017.0641639515,5092.064163951494,0.05110237540128426,0.12714179178619664,0.45558230086472373,-0.12370288527329931,0.0,0.0,0.0,5.865157981500828,0.08041166509754848,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
47,TrialState.COMPLETE,0.542502704653359,0.6795341147258644,0.05702468339454722,0.542502704653359,103808.72103493832,3883.721034938324,0.03897519015388795,0.07584609886827556,0.5419962519977465,-0.050395358769999676,18048.59258055778,13.0,213.04859258055777,2.4736302652108435,0.17057364964038538,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105697.2830095403,5772.283009540304,0.05792936342511967,0.08395495498875898,0.7126863527318963,-0.06718192052485639,0.0,0.0,0.0,2.8740401354153633,0.1627635655782582,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
48,TrialState.COMPLETE,0.44286188578112035,0.8222302762666707,0.09564527506905088,0.44286188578112035,102648.34002433653,2723.340024336532,0.027329727761560507,0.06483792109125297,0.44823766362535916,-0.027690656427516225,24068.28300325141,10.0,174.0682830032514,2.036494345573723,0.204261182579533,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105977.37189600655,6052.371896006545,0.060740498959098055,0.07145596981047714,0.860873774115178,-0.04527088696334691,0.0,0.0,0.0,2.3752571213671425,0.196343409712702,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
49,TrialState.COMPLETE,0.5014604995601006,0.8463466399753521,0.08794183757536707,0.5014604995601006,102981.25029607491,3056.2502960749116,0.030670743593347982,0.06374290837613833,0.5057619598485356,-0.023432432148857263,23591.110153237325,10.0,173.5911101532373,1.9844426899089989,0.20967273602828898,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106024.70831615852,6099.708316158518,0.06121559691664169,0.06986763346616212,0.8852443636682489,-0.04181260597819092,0.0,0.0,0.0,2.3075749661662974,0.20200184667123658,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
50,TrialState.COMPLETE,0.5005013907844486,0.6920100096886423,0.06280823885220006,0.5005013907844486,103443.2135861699,3518.213586169906,0.035306956874908035,0.07463229529136796,0.5022006931367974,-0.04834561864445708,20620.841459233336,13.0,215.62084145923333,2.417777071132204,0.172786515300441,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105721.77112113396,5796.771121133963,0.0581751395895429,0.08268395842570495,0.725168482145507,-0.06514858627760323,0.0,0.0,0.0,2.8222255339699553,0.16570646842941905,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
51,TrialState.COMPLETE,0.5700432117334632,0.8202259846809815,0.0725609749062015,0.5700432117334632,103455.53713885658,3530.5371388565836,0.035430635487967654,0.0643420510028189,0.5732475402246107,-0.025457086916818916,23686.601523232534,13.0,218.68660152323253,2.0422121289853394,0.20505230038160238,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105973.43780421087,6048.437804210873,0.06070101397630889,0.07159581879667369,0.8588122415515792,-0.04555828461566369,0.0,0.0,0.0,2.38106126309286,0.19587293181163842,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
52,TrialState.COMPLETE,0.4396050443837511,0.7876942769519925,0.0788202102486583,0.4396050443837511,102706.98545450596,2781.9854545059643,0.0279182785185903,0.06679550595932184,0.4456069538836932,-0.033000495073529756,25551.85455007927,12.0,205.55185455007927,2.131942728327477,0.1959936955773643,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105909.58346016778,5984.583460167778,0.06006013277914901,0.0740246882716753,0.8248614549250359,-0.05022267205301589,0.0,0.0,0.0,2.4793988940268923,0.1882320213668194,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
53,TrialState.COMPLETE,0.4476124254761273,0.7273596026609939,0.07032440859799431,0.4476124254761273,102933.22469639854,3008.224696398538,0.030188767178242815,0.07148107897055465,0.4517993670650461,-0.04346578848095228,23062.14248199501,12.0,203.062142481995,2.3092396276995877,0.18122673691871133,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105791.15650631704,5866.156506317042,0.05887153034914783,0.07924788224947461,0.7613970125894628,-0.05938076514212964,0.0,0.0,0.0,2.685065697848958,0.1740374983761173,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
54,TrialState.COMPLETE,0.5848965635373948,0.7573610657809845,0.06412322242226683,0.5848965635373948,103765.7295380608,3840.7295380607975,0.03854372558595087,0.06859991479672052,0.5855553444937381,-0.03580881192034002,20159.10649267657,13.0,215.15910649267659,2.21967499893928,0.1899051095032305,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105850.04440005498,5925.044400054976,0.05946256336349198,0.07654180474082853,0.7928481012088312,-0.05457120977162633,0.0,0.0,0.0,2.578701767686139,0.18109959287567678,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
55,TrialState.COMPLETE,0.2520956125181618,0.7751298129935226,0.03737331060272225,0.2520956125181618,101591.83231260753,1666.8323126075265,0.016727041371942253,0.0673611987889202,0.27992909874751426,-0.037412935755215204,62076.340463748566,61.0,977.0763404637486,2.1539624887811257,0.18791227850761555,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105884.9215023326,5959.921502332596,0.05981261059165144,0.07503917149855781,0.8116069714197004,-0.052023974322306765,0.0,0.0,0.0,2.5195887016184257,0.18527859890489107,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
56,TrialState.COMPLETE,0.49213923216053596,0.7478773304392672,0.04962621827046129,0.49213923216053596,103185.7570087347,3260.7570087346976,0.032723143662205745,0.06922978955055369,0.49968363385413106,-0.04204586681138234,30639.097024244453,25.0,405.63909702424445,2.2309260139694906,0.18608737803510667,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105831.42940128614,5906.4294012861355,0.05927573235481809,0.07737498363394221,0.7828612690489074,-0.05602856764269337,0.0,0.0,0.0,2.6114019500483847,0.17886803364877715,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
57,TrialState.COMPLETE,0.6093325351923832,0.7935168182729011,0.0649020280146405,0.6093325351923832,103788.08240605466,3863.0824060546583,0.03876805989848253,0.06588230953195977,0.6102108051531313,-0.029928083502686054,20709.15156760213,13.0,215.70915156760213,2.1098488347880857,0.19958676891692534,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105921.01214260302,5996.012142603024,0.06017483793839462,0.07356859588866418,0.8309877418858403,-0.04938788902992919,0.0,0.0,0.0,2.461205955731132,0.18960023291226408,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
58,TrialState.COMPLETE,0.47197253282379603,0.6537628160035108,0.05606319080692927,0.47197253282379603,103386.95041773278,3461.9504177327763,0.03474230279527313,0.07848329824465904,0.47436946021890186,-0.05536650492520334,21671.66286212394,15.0,246.67166286212392,2.5560286252278805,0.16366193611803562,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105646.6982265721,5721.698226572102,0.05742166720044639,0.08666856654918932,0.6875081819198924,-0.07137836564743383,0.0,0.0,0.0,2.987334659142796,0.1566800058507278,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
59,TrialState.COMPLETE,0.260501334416,0.27610352956387496,0.07675670693555374,0.260501334416,103736.47435292751,3811.4743529275147,0.03825011953222557,0.13069215902758738,0.352592445990534,-0.12993716505422837,3491.6394194285126,2.0,33.49163941942851,5.954835457941578,0.06980625668359086,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,104905.41571511322,4980.415715113224,0.04998183199464523,0.13513851846924857,0.42850080934346896,-0.13293459655120765,0.0,0.0,0.0,7.073463791611058,0.06677218476497922,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
